ID,Date,Primary offering,For_Sale
ID95439175,6/19/2014,435500,0
ID28354710,6/19/2014,768600,0
ID15320214,6/19/2014,1488000,1
ID21248677,6/19/2014,680075,1
ID16958981,6/19/2014,1996500,0
ID57449694,6/19/2014,1105000,0
ID32600257,6/19/2014,1023000,0
ID77321445,6/19/2014,707000,0
ID84382058,6/19/2014,1110000,1
ID59161935,6/19/2014,330000,0
ID74537336,6/19/2014,698600,1
ID86390246,6/19/2014,709800,0
ID33256754,6/19/2014,867790,0
ID61233721,6/19/2014,650000,1
ID47345917,6/19/2014,434000,1
ID20234567,6/19/2014,775200,0
ID99854568,6/19/2014,318000,1
ID89842806,6/19/2014,522500,1
ID46965220,6/19/2014,780000,0
ID93005760,6/19/2014,658000,0
ID52871511,6/19/2014,351945,1
ID38098767,6/19/2014,783200,1
ID41201532,6/19/2014,1007500,0
ID24894328,6/19/2014,507000,1
ID76078307,6/19/2014,643500,1
ID43195779,6/19/2014,1129700,0
ID81269850,6/19/2014,279123.6,0
ID24956088,6/19/2014,705900,0
ID49457572,6/19/2014,729000,1
ID91383515,6/19/2014,825000,1
ID48617684,6/19/2014,873660,0
ID80955227,6/19/2014,955487,0
ID80321217,6/19/2014,462000,1
ID10201053,6/20/2014,786500,1
ID57650268,6/20/2014,485100,1
ID56396672,6/20/2014,715000,0
ID23918852,6/20/2014,2145000,0
ID64264370,6/20/2014,434500,1
ID38775169,6/20/2014,294000,1
ID88797116,6/20/2014,995500,1
ID85128087,6/20/2014,924000,0
ID24306205,6/20/2014,415800,0
ID69045673,6/20/2014,840000,1
ID18683568,6/20/2014,759000,1
ID48960208,6/20/2014,273000,0
ID99137836,6/20/2014,830280,1
ID89606129,6/20/2014,245000,0
ID35810202,6/20/2014,637000,0
ID57819719,6/20/2014,630000,0
ID76735376,6/20/2014,869000,1
ID90128765,6/20/2014,576000,1
ID77648722,6/20/2014,1190000,0
ID77723904,6/20/2014,1015000,0
ID53749105,6/20/2014,418000,0
ID20480324,6/20/2014,1076900,0
ID35334460,6/20/2014,395945,0
ID54018601,6/20/2014,932260,1
ID62392333,6/20/2014,893200,0
ID78968169,6/20/2014,223300,1
ID43939829,6/20/2014,638400,1
ID69518931,6/20/2014,765800,1
ID39887175,6/20/2014,308000,1
ID54689394,6/20/2014,704000,1
ID47198754,6/20/2014,667800,0
ID24458873,6/20/2014,591500,1
ID88427719,6/20/2014,645926.6,0
ID68742723,6/20/2014,467500,1
ID71620086,6/20/2014,562650,1
ID18151072,6/20/2014,305200,0
ID52966800,6/20/2014,398400,0
ID55361894,6/20/2014,407400,1
ID21305047,6/20/2014,306900,0
ID56838420,6/20/2014,1330000,1
ID70040799,6/20/2014,1067550,1
ID99390473,6/20/2014,576800,1
ID32723138,6/20/2014,440000,0
ID30861471,6/20/2014,280000,0
ID13317602,6/20/2014,555800,0
ID30941937,6/20/2014,1001000,0
ID58202922,6/20/2014,482300,1
ID86970869,6/20/2014,503800,1
ID80586008,6/20/2014,480150,0
ID41575161,6/20/2014,461930,0
ID97958544,6/20/2014,1235000,0
ID88381525,6/20/2014,366600,1
ID32500654,6/20/2014,300000,0
ID38864246,6/20/2014,1362000,1
ID23099805,6/20/2014,440000,1
ID25995347,6/20/2014,885950,1
ID65554637,6/20/2014,260000,1
ID17853043,6/20/2014,1820000,1
ID36263061,6/20/2014,2047495.8,0
ID39111945,6/20/2014,1293500,0
ID20472823,6/20/2014,497000,0
ID68558424,6/20/2014,467500,0
ID52252149,6/20/2014,1042800,0
ID12901777,6/20/2014,1189500,1
ID72501928,6/20/2014,2532000,1
ID78422825,6/20/2014,1295000,1
ID78393062,6/20/2014,3120000,1
ID42933758,6/20/2014,468000,0
ID21919227,6/20/2014,462000,1
ID57415269,6/20/2014,627250,0
ID83182922,6/20/2014,577500,0
ID74129544,6/20/2014,284400,1
ID11489950,6/20/2014,287000,0
ID61341547,6/20/2014,872200,0
ID92253424,6/20/2014,791000,0
ID82659081,6/20/2014,480000,0
ID82574076,6/20/2014,567000,1
ID35847929,6/20/2014,438100,1
ID72670698,6/20/2014,390500,1
ID24497338,6/20/2014,973500,1
ID53116503,6/20/2014,504000,1
ID49589220,6/20/2014,537600,1
ID50158153,6/20/2014,960000,1
ID63629482,6/20/2014,1079000,1
ID88850235,6/20/2014,942500,1
ID60080723,6/20/2014,1014000,0
ID68955671,6/20/2014,455000,1
ID16221994,6/20/2014,586560,0
ID93700417,6/20/2014,1848000,0
ID59865036,6/20/2014,684600,1
ID20718104,6/20/2014,1612000,0
ID64469742,6/20/2014,714000,0
ID46597824,6/20/2014,503860,0
ID63798441,6/20/2014,1512000,0
ID47107890,6/20/2014,1202500,0
ID95284105,6/20/2014,687500,0
ID69693515,6/20/2014,407988,1
ID50497948,6/20/2014,1086330,0
ID10551080,6/20/2014,504000,1
ID54504810,6/20/2014,719400,0
ID27312144,6/20/2014,942500,0
ID52288915,6/21/2014,450000,0
ID69003056,6/21/2014,1540000,0
ID26898284,6/21/2014,895300,1
ID45889592,6/21/2014,1103700,1
ID98354450,6/21/2014,585200,1
ID93509625,6/21/2014,575770,0
ID35847792,6/21/2014,1050000,1
ID22611269,6/21/2014,1116000,0
ID95211702,6/22/2014,791000,1
ID91851153,6/22/2014,961565,0
ID44345838,6/22/2014,763000,1
ID14500694,6/22/2014,650000,0
ID77126363,6/22/2014,824400,1
ID27621849,6/22/2014,1053000,0
ID60666769,6/22/2014,527400,0
ID60303595,6/22/2014,962400,1
ID46625677,6/22/2014,879120,1
ID31723270,6/22/2014,486200,0
ID47927678,6/22/2014,396000,1
ID84671023,6/23/2014,401500,1
ID81881427,6/23/2014,319990,0
ID12440558,6/23/2014,692400,1
ID46638253,6/23/2014,308000,1
ID57865672,6/23/2014,945000,0
ID23408338,6/23/2014,880000,0
ID81021885,6/23/2014,329994.5,1
ID23295279,6/23/2014,484000,1
ID54498768,6/23/2014,324350,0
ID77259542,6/23/2014,897000,1
ID31996032,6/23/2014,305500,1
ID56095115,6/23/2014,416000,0
ID81650627,6/23/2014,385000,1
ID85699669,6/23/2014,367400,0
ID41339961,6/23/2014,282000,0
ID60917517,6/23/2014,486200,0
ID80136190,6/23/2014,290400,1
ID59197427,6/23/2014,357500,0
ID21047751,6/23/2014,473000,1
ID16876773,6/23/2014,660000,0
ID82647489,6/23/2014,852500,1
ID15503320,6/23/2014,663850,0
ID55654131,6/23/2014,299000,1
ID90941176,6/23/2014,538800,1
ID39038277,6/23/2014,2905000,1
ID62564561,6/23/2014,504000,1
ID54830386,6/23/2014,882000,1
ID45389468,6/23/2014,280000,1
ID92111726,6/23/2014,400400,1
ID22077984,6/23/2014,694800,1
ID16297313,6/23/2014,414120,0
ID10202935,6/23/2014,385000,0
ID66930246,6/23/2014,320650,0
ID89593165,6/23/2014,714945,0
ID54989360,6/23/2014,550200,1
ID34884428,6/23/2014,650000,0
ID82887317,6/23/2014,398530,0
ID75251714,6/23/2014,388800,0
ID77656061,6/23/2014,594000,1
ID90650670,6/23/2014,303550,0
ID90564249,6/23/2014,574800,1
ID56485087,6/23/2014,418860,0
ID56901301,6/23/2014,1085500,0
ID74461753,6/23/2014,485800,1
ID74740666,6/23/2014,797500,0
ID90292059,6/23/2014,448500,1
ID45037938,6/23/2014,380545,1
ID50931867,6/23/2014,715000,1
ID70835572,6/23/2014,439945,0
ID58078364,6/23/2014,350350,0
ID36074696,6/23/2014,642200,0
ID46807808,6/23/2014,498300,1
ID94526657,6/23/2014,575250,0
ID60464770,6/23/2014,282000,1
ID23654277,6/23/2014,467760,0
ID55406958,6/23/2014,380600,1
ID83328640,6/23/2014,432000,1
ID12956290,6/23/2014,910000,1
ID23826049,6/23/2014,377000,0
ID15173958,6/23/2014,304200,0
ID74507192,6/23/2014,286000,1
ID65913927,6/23/2014,489860,0
ID54163583,6/23/2014,302500,1
ID87345399,6/23/2014,942500,0
ID15863150,6/23/2014,525000,0
ID23881812,6/23/2014,1047800,0
ID94926879,6/23/2014,658000,1
ID62604439,6/23/2014,539000,0
ID64642486,6/23/2014,861000,0
ID19996304,6/23/2014,273900,0
ID83720930,6/23/2014,555100,0
ID15562295,6/23/2014,526500,0
ID35110627,6/23/2014,672000,1
ID20940048,6/23/2014,597935,0
ID12416844,6/23/2014,318000,1
ID68921199,6/23/2014,652600,1
ID77175483,6/23/2014,602000,1
ID26702743,6/23/2014,682500,0
ID23978647,6/23/2014,581000,1
ID86253405,6/23/2014,720000,1
ID26851744,6/23/2014,270000,0
ID67271742,6/23/2014,330000,1
ID47278317,6/23/2014,540357.4,0
ID23473501,6/23/2014,2054000,1
ID74329644,6/23/2014,995500,0
ID85299403,6/23/2014,279930,0
ID29983623,6/23/2014,630000,1
ID64286293,6/23/2014,1168700,0
ID16944687,6/23/2014,713900,1
ID29780488,6/23/2014,936000,0
ID13167730,6/23/2014,480000,1
ID54160110,6/23/2014,1080950,0
ID92440462,6/23/2014,565201.2,0
ID60821654,6/23/2014,539000,0
ID76416512,6/23/2014,391200,1
ID40705508,6/23/2014,469000,1
ID92574897,6/23/2014,448000,0
ID39696511,6/23/2014,390000,1
ID58898986,6/23/2014,377930,0
ID95731874,6/23/2014,1586000,0
ID68341022,6/23/2014,767000,0
ID51553445,6/23/2014,900000,1
ID90118179,6/23/2014,263945,1
ID95709532,6/23/2014,279500,0
ID75856500,6/23/2014,198000,0
ID40379825,6/23/2014,365890,0
ID33874263,6/23/2014,796600,1
ID42882527,6/23/2014,595000,1
ID36321876,6/23/2014,960000,0
ID47124967,6/23/2014,1001000,1
ID30348688,6/23/2014,438100,1
ID78857359,6/23/2014,616000,1
ID34355731,6/23/2014,629300,0
ID72245600,6/23/2014,792000,1
ID24157520,6/23/2014,822000,1
ID86135484,6/23/2014,1086000,1
ID36485590,6/23/2014,524550,1
ID43361408,6/23/2014,445500,0
ID50724156,6/23/2014,539000,0
ID70762496,6/23/2014,2210000,0
ID35606669,6/23/2014,399000,0
ID87194510,6/23/2014,274890,0
ID89386013,6/23/2014,823724.2,1
ID51034499,6/23/2014,461860,0
ID87816239,6/23/2014,403000,1
ID92515624,6/23/2014,483000,1
ID89276763,6/23/2014,176876.7,1
ID43032208,6/23/2014,618750,0
ID95189580,6/23/2014,797940,1
ID87430927,6/23/2014,618000,0
ID43215133,6/23/2014,646100,0
ID93645955,6/23/2014,375469.2,0
ID61784202,6/23/2014,871000,0
ID60017527,6/23/2014,471250,1
ID55583241,6/23/2014,522731.3,1
ID45709808,6/24/2014,569400,1
ID30442231,6/24/2014,825000,1
ID56051710,6/24/2014,192000,0
ID52491887,6/24/2014,498000,1
ID87880609,6/24/2014,486000,0
ID34806535,6/24/2014,1056000,1
ID51373014,6/24/2014,702000,0
ID96407177,6/24/2014,896000,1
ID23977816,6/24/2014,900900,0
ID34374404,6/24/2014,572000,1
ID69288472,6/24/2014,404250,0
ID62852327,6/24/2014,1067500,0
ID12642609,6/24/2014,390000,0
ID10383244,6/24/2014,812500,1
ID65345239,6/24/2014,689000,1
ID83800400,6/24/2014,454800,1
ID98379790,6/24/2014,799500,1
ID16856011,6/24/2014,792000,0
ID12786075,6/24/2014,494000,1
ID40938244,6/24/2014,346390,1
ID69313601,6/24/2014,389940,0
ID84229781,6/24/2014,247500,1
ID62051063,6/24/2014,588500,1
ID12108801,6/24/2014,418200,1
ID95318652,6/24/2014,942500,0
ID12649049,6/24/2014,1110000,1
ID56800209,6/24/2014,713700,1
ID75928434,6/24/2014,440000,0
ID92579726,6/24/2014,682000,0
ID78226072,6/24/2014,731500,1
ID37105445,6/24/2014,1579500,1
ID42827877,6/24/2014,1504620,0
ID17089318,6/24/2014,419940,1
ID18353764,6/24/2014,2959620,1
ID97696838,6/24/2014,474600,1
ID35579847,6/24/2014,738000,1
ID90109326,6/24/2014,976300,0
ID31502369,6/24/2014,1129200,1
ID75446665,6/24/2014,840000,1
ID38753327,6/24/2014,591500,0
ID13203424,6/24/2014,1813907.2,1
ID72839297,6/24/2014,630500,0
ID85636354,6/24/2014,393800,0
ID24473958,6/24/2014,406800,1
ID79089165,6/24/2014,335400,1
ID79482279,6/24/2014,637000,1
ID20975091,6/24/2014,524400,0
ID71371992,6/24/2014,826800,0
ID57264008,6/24/2014,382800,1
ID68229143,6/24/2014,612000,1
ID30825218,6/24/2014,484000,1
ID34663612,6/24/2014,1414000,1
ID20126997,6/24/2014,1137500,0
ID74203237,6/24/2014,425600,1
ID40638414,6/24/2014,152900,1
ID77938478,6/24/2014,510950,0
ID96147907,6/24/2014,370150,0
ID61011737,6/24/2014,276000,0
ID33217933,6/24/2014,552500,1
ID81415738,6/24/2014,420000,0
ID41528263,6/24/2014,594750,1
ID41734768,6/24/2014,439200,1
ID54096053,6/24/2014,602400,0
ID17182750,6/24/2014,271600,0
ID20753711,6/24/2014,366000,1
ID75346469,6/24/2014,1750000,1
ID73052138,6/24/2014,690000,0
ID69245166,6/24/2014,412200,1
ID89454762,6/24/2014,357500,0
ID75014844,6/24/2014,840000,1
ID72595645,6/24/2014,1020000,1
ID95094024,6/24/2014,546000,0
ID90073093,6/24/2014,309000,0
ID33135447,6/24/2014,412100,1
ID42099649,6/24/2014,1358000,1
ID95934913,6/24/2014,352800,1
ID51973071,6/24/2014,888550,1
ID82924633,6/24/2014,317900,0
ID93194341,6/24/2014,426000,1
ID24726266,6/24/2014,945000,0
ID32843301,6/24/2014,555100,1
ID17931324,6/24/2014,507500,1
ID68016252,6/24/2014,434500,1
ID34738231,6/24/2014,778700,1
ID77500577,6/24/2014,283400,1
ID18921969,6/24/2014,766935,1
ID16957799,6/24/2014,239800,0
ID86470611,6/24/2014,396000,0
ID23538652,6/24/2014,385000,0
ID22251490,6/24/2014,490000,0
ID36673068,6/24/2014,1183000,0
ID47457714,6/24/2014,922900,0
ID20656880,6/24/2014,1190000,1
ID65053855,6/24/2014,428935,0
ID82269615,6/24/2014,510000,0
ID27740004,6/24/2014,294000,0
ID91958810,6/24/2014,694650,1
ID60368953,6/24/2014,324500,0
ID29852291,6/24/2014,632500,1
ID13596815,6/24/2014,581000,0
ID31028411,6/24/2014,1030800,0
ID89668304,6/24/2014,895843.2,1
ID76884081,6/24/2014,428278.5,1
ID53511406,6/24/2014,969333.3,0
ID38171701,6/24/2014,474000,0
ID21150219,6/24/2014,1106000,1
ID88190122,6/25/2014,1246000,1
ID23279050,6/25/2014,480000,0
ID92854080,6/25/2014,511700,1
ID59645823,6/25/2014,294000,1
ID24855004,6/25/2014,507000,1
ID81670825,6/25/2014,255450,0
ID57068837,6/25/2014,1320000,1
ID98010474,6/25/2014,387660,1
ID71749714,6/25/2014,1194000,0
ID54130210,6/25/2014,2990000,1
ID36139744,6/25/2014,555500,1
ID50470883,6/25/2014,1474800,0
ID26973460,6/25/2014,387200,0
ID29606553,6/25/2014,716791.2,0
ID49290889,6/25/2014,1040000,1
ID45556399,6/25/2014,351000,0
ID53106917,6/25/2014,258500,0
ID34818922,6/25/2014,491880,0
ID32209324,6/25/2014,1035860,0
ID49963645,6/25/2014,668800,1
ID15847257,6/25/2014,534100,1
ID50995847,6/25/2014,618310,0
ID27781303,6/25/2014,888000,1
ID34986904,6/25/2014,431200,1
ID80331679,6/25/2014,1176500,1
ID80450813,6/25/2014,1066800,0
ID79200387,6/25/2014,462800,1
ID43992300,6/25/2014,975000,0
ID29254949,6/25/2014,586320,0
ID24230439,6/25/2014,358800,0
ID91725794,6/25/2014,1015000,0
ID52822132,6/25/2014,342000,0
ID59747856,6/25/2014,287000,0
ID77511651,6/25/2014,699600,1
ID65511990,6/25/2014,919800,1
ID84986289,6/25/2014,424600,0
ID97907186,6/25/2014,766935,0
ID46426123,6/25/2014,805000,0
ID82135501,6/25/2014,803600,1
ID30030998,6/25/2014,897650,1
ID80854317,6/25/2014,678000,0
ID68554742,6/25/2014,700000,1
ID41712615,6/25/2014,462000,0
ID66570759,6/25/2014,343200,1
ID36248224,6/25/2014,630000,1
ID19461779,6/25/2014,1044000,0
ID45831638,6/25/2014,942500,1
ID31127615,6/25/2014,302500,1
ID88290078,6/25/2014,774000,1
ID29327897,6/25/2014,212800,1
ID83915986,6/25/2014,346500,1
ID30142532,6/25/2014,266000,1
ID77430431,6/25/2014,910000,0
ID36993123,6/25/2014,279600,1
ID47089454,6/25/2014,273900,0
ID35306903,6/25/2014,341000,1
ID78226338,6/25/2014,292545,1
ID83535291,6/25/2014,1032000,1
ID54132613,6/25/2014,280000,0
ID51707921,6/25/2014,482400,0
ID76094537,6/25/2014,366000,0
ID63886502,6/25/2014,606000,0
ID48699298,6/25/2014,1897000,0
ID34189688,6/25/2014,578400,1
ID39068202,6/25/2014,359940,0
ID62929519,6/25/2014,847000,0
ID35604837,6/25/2014,270270,1
ID39802710,6/25/2014,311300,0
ID65088536,6/25/2014,845000,1
ID32018039,6/25/2014,689000,0
ID66702607,6/25/2014,484000,1
ID23247618,6/25/2014,1206000,0
ID48848913,6/25/2014,839986,1
ID42929171,6/25/2014,761600,1
ID83633225,6/25/2014,2380000,1
ID67814576,6/25/2014,378000,1
ID24757952,6/25/2014,522000,0
ID58883463,6/25/2014,383900,0
ID15560649,6/25/2014,1596000,0
ID26478198,6/25/2014,416000,0
ID64199392,6/25/2014,964920,1
ID86457223,6/25/2014,772200,0
ID24902102,6/25/2014,744100,1
ID86528309,6/25/2014,1380000,0
ID75940350,6/25/2014,524300,0
ID67963893,6/25/2014,495000,0
ID33013803,6/25/2014,1042300,1
ID46400266,6/25/2014,1096665.6,0
ID38275915,6/25/2014,912000,0
ID61195580,6/25/2014,485100,1
ID60812034,6/25/2014,308000,1
ID45214119,6/25/2014,669000,1
ID80296887,6/25/2014,312000,0
ID92292954,6/25/2014,1596000,0
ID26389208,6/25/2014,704000,0
ID33940197,6/25/2014,364000,1
ID37528730,6/25/2014,246000,0
ID57951043,6/25/2014,1148400,1
ID72827102,6/25/2014,812500,1
ID32079335,6/25/2014,952000,0
ID84113706,6/25/2014,180000,0
ID45170460,6/25/2014,281545,1
ID84614595,6/25/2014,345100,0
ID85279193,6/25/2014,495000,1
ID49694433,6/25/2014,834243.2,1
ID70328076,6/25/2014,590200,0
ID50344734,6/25/2014,389870,0
ID67403841,6/25/2014,220000,1
ID94205981,6/25/2014,485100,0
ID14468047,6/25/2014,760500,1
ID92696096,6/25/2014,497900,0
ID15231926,6/25/2014,726600,1
ID97894901,6/25/2014,574000,1
ID48403616,6/25/2014,809200,1
ID34095953,6/25/2014,1664000,0
ID15179516,6/25/2014,513500,0
ID37057456,6/25/2014,509600,1
ID89472013,6/25/2014,264000,1
ID57917862,6/25/2014,459792.2,0
ID89226863,6/25/2014,712800,1
ID38225619,6/25/2014,595000,0
ID21599277,6/25/2014,340582,1
ID60583824,6/25/2014,338000,0
ID11574036,6/25/2014,732550,0
ID54828252,6/25/2014,1267500,0
ID11708723,6/26/2014,1218100,1
ID69521303,6/26/2014,725900,0
ID38458616,6/26/2014,788900,1
ID60716190,6/26/2014,1155000,0
ID98446280,6/26/2014,420000,1
ID75567919,6/26/2014,1156400,1
ID31039313,6/26/2014,315000,0
ID54363788,6/26/2014,259453.7,1
ID43697858,6/26/2014,438900,1
ID96121733,6/26/2014,248500,1
ID75282565,6/26/2014,268800,1
ID56045847,6/26/2014,332200,0
ID83438353,6/26/2014,1064000,1
ID77102622,6/26/2014,598000,1
ID23384916,6/26/2014,581000,0
ID57837595,6/26/2014,735900,0
ID62078835,6/26/2014,305520,0
ID27620282,6/26/2014,464425,0
ID88422128,6/26/2014,1092000,1
ID82896797,6/26/2014,797500,0
ID93667989,6/26/2014,737000,1
ID51137072,6/26/2014,528000,0
ID97636746,6/26/2014,1230000,1
ID46160868,6/26/2014,416000,0
ID24055711,6/26/2014,403000,0
ID30868833,6/26/2014,849915,1
ID60058953,6/26/2014,937930,0
ID53328174,6/26/2014,897000,0
ID70441340,6/26/2014,500500,0
ID95184574,6/26/2014,729300,0
ID71001338,6/26/2014,360000,0
ID78791557,6/26/2014,293150,1
ID28605876,6/26/2014,352000,1
ID50845842,6/26/2014,930000,1
ID89376364,6/26/2014,885500,0
ID16053458,6/26/2014,353850,1
ID63567031,6/26/2014,279400,1
ID68069270,6/26/2014,868000,0
ID63756023,6/26/2014,478500,0
ID56075790,6/26/2014,506000,0
ID16397863,6/26/2014,348400,1
ID11600829,6/26/2014,579800,1
ID49626369,6/26/2014,313500,1
ID10004122,6/26/2014,636000,0
ID38514278,6/26/2014,522600,1
ID16257897,6/26/2014,429600,0
ID63385349,6/26/2014,461435,1
ID42754467,6/26/2014,486000,1
ID74863558,6/26/2014,624800,0
ID43725352,6/26/2014,690000,1
ID98290524,6/26/2014,378000,1
ID13062378,6/26/2014,393297.8,0
ID49135554,6/26/2014,528000,1
ID39784443,6/26/2014,324000,1
ID93783991,6/26/2014,1057000,0
ID23767837,6/26/2014,376556.7,1
ID87370169,6/26/2014,777000,0
ID87608299,6/26/2014,540000,0
ID42405005,6/26/2014,1259500,1
ID83345772,6/26/2014,643500,0
ID21149146,6/26/2014,1500000,1
ID83275510,6/26/2014,638000,1
ID37846536,6/26/2014,728000,1
ID55990841,6/26/2014,1296000,0
ID97937205,6/26/2014,495000,0
ID44233273,6/26/2014,1141000,1
ID83620157,6/26/2014,424800,0
ID92926487,6/26/2014,363870,1
ID34076925,6/26/2014,474600,1
ID70084193,6/26/2014,1876000,1
ID74264397,6/26/2014,852000,1
ID92032066,6/26/2014,978000,0
ID85443846,6/26/2014,880000,1
ID47775917,6/26/2014,829400,1
ID90064865,6/26/2014,665812,1
ID96368162,6/26/2014,316940,0
ID31832610,6/26/2014,660000,1
ID10040300,6/26/2014,806000,0
ID11850199,6/26/2014,900000,1
ID34729117,6/26/2014,876400,1
ID23771957,6/26/2014,253000,1
ID96758983,6/26/2014,644400,0
ID54586036,6/26/2014,273000,0
ID58962999,6/26/2014,220550,1
ID74655877,6/26/2014,304200,1
ID93824710,6/26/2014,165000,0
ID57209956,6/26/2014,484000,0
ID63473193,6/26/2014,800400,0
ID46830092,6/26/2014,726000,0
ID13022932,6/26/2014,834000,1
ID11433533,6/26/2014,484000,1
ID32052022,6/26/2014,1665600,1
ID17587590,6/26/2014,241450,0
ID89475689,6/26/2014,308000,0
ID84083321,6/26/2014,297000,1
ID35995711,6/26/2014,1170000,1
ID19903794,6/26/2014,2388000,0
ID90269928,6/26/2014,1040000,0
ID45960835,6/26/2014,438000,1
ID85311275,6/26/2014,1665360,0
ID43181489,6/26/2014,496100,0
ID79034986,6/26/2014,282800,1
ID75172248,6/26/2014,1974000,0
ID31749788,6/26/2014,565200,0
ID91277501,6/26/2014,992400,0
ID26438980,6/26/2014,258500,1
ID64411772,6/26/2014,238150,1
ID48386776,6/26/2014,430800,1
ID78647643,6/26/2014,303000,0
ID95841508,6/26/2014,407000,1
ID19778369,6/26/2014,795600,1
ID75519362,6/26/2014,1360759.4,1
ID40573361,6/26/2014,504000,0
ID56670090,6/26/2014,462945,1
ID93363627,6/26/2014,264000,1
ID36761028,6/26/2014,468843.2,0
ID20122966,6/26/2014,496800,0
ID25480372,6/26/2014,939480,0
ID93069400,6/26/2014,577500,1
ID72388802,6/26/2014,558870,0
ID32752301,6/26/2014,468000,0
ID36115197,6/26/2014,246400,0
ID10896919,6/27/2014,334750,0
ID59233913,6/27/2014,798000,0
ID99264145,6/27/2014,392400,1
ID75895202,6/27/2014,552500,0
ID75294888,6/27/2014,893750,1
ID17705807,6/27/2014,874250,1
ID99222611,6/27/2014,182000,0
ID74353739,6/27/2014,280150,1
ID64062190,6/27/2014,650860,0
ID86900799,6/27/2014,500400,1
ID29858235,6/27/2014,498300,0
ID74671408,6/27/2014,910000,0
ID51771608,6/27/2014,2267998.6,1
ID28170385,6/27/2014,337350,0
ID10001410,6/27/2014,598000,1
ID45670642,6/27/2014,729950,0
ID39714098,6/27/2014,769200,1
ID96010619,6/27/2014,396000,0
ID94646299,6/27/2014,491700,0
ID13998329,6/27/2014,416000,1
ID46958927,6/27/2014,233970,1
ID32682768,6/27/2014,338000,1
ID53374264,6/27/2014,451000,0
ID91954537,6/27/2014,461500,1
ID18283125,6/27/2014,303050,1
ID69586791,6/27/2014,456500,1
ID65055351,6/27/2014,390600,0
ID56317997,6/27/2014,420000,1
ID48444452,6/27/2014,426000,0
ID64083026,6/27/2014,975000,1
ID21998293,6/27/2014,282000,0
ID27474048,6/27/2014,230945,0
ID82555244,6/27/2014,253000,0
ID55193760,6/27/2014,870000,1
ID59033949,6/27/2014,602000,1
ID36168380,6/27/2014,859950,0
ID99160263,6/27/2014,885600,0
ID45415241,6/27/2014,2548000,1
ID26894072,6/27/2014,287300,1
ID77289925,6/27/2014,864500,1
ID66029795,6/27/2014,306000,1
ID38731979,6/27/2014,1553500,1
ID84686728,6/27/2014,461500,0
ID46228878,6/27/2014,1057000,1
ID68650041,6/27/2014,390000,1
ID56849007,6/27/2014,550000,1
ID33271636,6/27/2014,229200,0
ID93560869,6/27/2014,441000,1
ID87925952,6/27/2014,498000,1
ID46644151,6/27/2014,433400,1
ID79903205,6/27/2014,637000,1
ID28075914,6/27/2014,628152,1
ID86707439,6/27/2014,605000,0
ID21891108,6/27/2014,444600,0
ID74635904,6/27/2014,672000,0
ID86500835,6/27/2014,1260000,1
ID34408056,6/27/2014,852000,0
ID11415541,6/27/2014,1122000,0
ID30676158,6/27/2014,559930,1
ID90656414,6/27/2014,576000,1
ID35205949,6/27/2014,492000,1
ID24020165,6/27/2014,583000,0
ID64116835,6/27/2014,686400,1
ID69245643,6/27/2014,657860,1
ID38100115,6/27/2014,436700,1
ID37751156,6/27/2014,1005900,0
ID43304886,6/27/2014,273000,1
ID61986997,6/27/2014,399000,0
ID26440631,6/27/2014,383500,1
ID57377058,6/27/2014,722400,1
ID34469632,6/27/2014,258500,0
ID28386710,6/27/2014,651000,0
ID70459828,6/27/2014,304200,1
ID19312627,6/27/2014,655460,0
ID88178672,6/27/2014,923000,0
ID42086687,6/27/2014,648450,0
ID38801984,6/27/2014,581000,1
ID17643970,6/27/2014,808500,0
ID40690295,6/27/2014,597800,1
ID44429679,6/27/2014,1374800,1
ID24082393,6/27/2014,504900,0
ID98397590,6/27/2014,531798.3,0
ID55335769,6/27/2014,296340,1
ID57650958,6/27/2014,282000,0
ID53102297,6/27/2014,404306,0
ID41744814,6/27/2014,321720,1
ID61691843,6/27/2014,723100,0
ID68935840,6/28/2014,2080000,1
ID64504458,6/28/2014,257400,1
ID63444395,6/28/2014,253000,1
ID64493190,6/28/2014,360000,1
ID91474921,6/28/2014,658000,0
ID75374759,6/28/2014,441870,1
ID67499914,6/28/2014,715000,0
ID79986535,6/28/2014,760500,0
ID57604041,6/28/2014,839880,1
ID63578492,6/28/2014,657800,1
ID31744933,6/28/2014,570000,1
ID94742657,6/28/2014,408850,0
ID72133469,6/29/2014,436700,0
ID84465671,6/29/2014,414000,0
ID26867687,6/29/2014,422500,1
ID90819354,6/29/2014,344500,1
ID11051012,6/29/2014,482400,0
ID98987906,6/29/2014,1169000,1
ID17248405,6/30/2014,1014000,1
ID91607989,6/30/2014,350000,0
ID61926196,6/30/2014,1560000,0
ID55240070,6/30/2014,1122000,1
ID38906211,6/30/2014,360000,0
ID84698126,6/30/2014,460900,0
ID37547846,6/30/2014,451000,1
ID66973244,6/30/2014,1281500,0
ID55838864,6/30/2014,507100,1
ID21659256,6/30/2014,539000,0
ID93594905,6/30/2014,803400,0
ID50721046,6/30/2014,688730,0
ID81087427,6/30/2014,1599000,0
ID69765542,6/30/2014,616000,1
ID34470464,6/30/2014,407000,0
ID77839733,6/30/2014,368760,0
ID62969294,6/30/2014,110000,1
ID87379000,6/30/2014,376935,0
ID28821492,6/30/2014,289300,0
ID38983108,6/30/2014,477000,1
ID80096817,6/30/2014,318500,1
